id,images,text,likes,replies,retweets,quotes,timestamp,url,source_file,source_text_col,comment_text,comment_text_norm,mode,word_count,has_gender_hint,has_stance_hint,has_experience_hint,has_learning_hint,has_change_hint,has_reinforcement_hint,has_action_hint,has_info_hint,has_identity_hint,keep,keep_reason
2023664991975432198,,"Where did he lie, the effeminate gaslighting notwithstanding?",0,1,0,0,2026-02-17T07:45:00.000Z,https://x.com/MakalangaZai/status/2023664991975432198,Tweet- There is no amount of .xlsx,text,"Where did he lie, the effeminate gaslighting notwithstanding?","where did he lie, the effeminate gaslighting notwithstanding?",v2,8,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
2023665556415488017,,Amerix Hana time ya watu hawana mwelekeo kama @kibeandy.@kibeandy hubamba mafala,0,2,0,0,2026-02-17T07:47:00.000Z,https://x.com/KenyaPolitica/status/2023665556415488017,Tweet- There is no amount of .xlsx,text,Amerix Hana time ya watu hawana mwelekeo kama @kibeandy.@kibeandy hubamba mafala,amerix hana time ya watu hawana mwelekeo kama @kibeandy.@kibeandy hubamba mafala,v2,12,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
2023744416662315410,,Amerix band wagon is up.,0,0,0,0,2026-02-17T13:00:00.000Z,https://x.com/OguthaowinoDr/status/2023744416662315410,Tweet- There is no amount of .xlsx,text,Amerix band wagon is up.,amerix band wagon is up.,v2,5,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
2023694454889365734,,Wewe ndio unatafta attention na comments za ughasia.,0,0,0,0,2026-02-17T09:42:00.000Z,https://x.com/Erick62405252/status/2023694454889365734,Tweet- There is no amount of .xlsx,text,Wewe ndio unatafta attention na comments za ughasia.,wewe ndio unatafta attention na comments za ughasia.,v2,8,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
2023669995507417559,,Umeulizsa swali did he lie?,0,0,0,0,2026-02-17T08:04:00.000Z,https://x.com/iam_Truth12/status/2023669995507417559,Tweet- There is no amount of .xlsx,text,Umeulizsa swali did he lie?,umeulizsa swali did he lie?,v2,5,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
2023688036945408280,,And it will never happen. A woman is only loyal to hypergamy.,1,0,0,0,2026-02-17T09:16:00.000Z,https://x.com/OkiruKiroge/status/2023688036945408280,Tweet- There is no amount of .xlsx,text,And it will never happen. A woman is only loyal to hypergamy.,and it will never happen. a woman is only loyal to hypergamy.,v2,12,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
2023693879309124056,,"Kukua self aware ni kitu ya maana sana. 
Men if you're not centered, you'll always be seeking validation and answers from another man. That's SINNING. 
We said sinning is missing the mark, loosing the way. 🤗🤗🤗",1,1,0,0,2026-02-17T09:39:00.000Z,https://x.com/KWPFIVE/status/2023693879309124056,Tweet- There is no amount of .xlsx,text,"Kukua self aware ni kitu ya maana sana. 
Men if you're not centered, you'll always be seeking validation and answers from another man. That's SINNING. 
We said sinning is missing the mark, loosing the way. 🤗🤗🤗","kukua self aware ni kitu ya maana sana. men if you're not centered, you'll always be seeking validation and answers from another man. that's sinning. we said sinning is missing the mark, loosing the way. 🤗🤗🤗",v2,38,True,True,True,False,False,False,False,False,False,False,emoji_or_punct_only
2023675176723128785,,Wee unaongeles milayas wa Nairobi. Toka jiji na ufike Transmara upatane na madem wako grounded.,1,0,0,0,2026-02-17T08:25:00.000Z,https://x.com/sydnish1/status/2023675176723128785,Tweet- There is no amount of .xlsx,text,Wee unaongeles milayas wa Nairobi. Toka jiji na ufike Transmara upatane na madem wako grounded.,wee unaongeles milayas wa nairobi. toka jiji na ufike transmara upatane na madem wako grounded.,v2,15,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
2023662212515311693,,,1,0,0,0,2026-02-17T07:34:00.000Z,https://x.com/Innocent__Gucci/status/2023662212515311693,Tweet- There is no amount of .xlsx,text,,,v2,0,False,False,False,False,False,False,False,False,False,False,empty
2023674823545585738,,Comprehension ndio shida yako. Soma hio tweet tena,1,0,0,0,2026-02-17T08:24:00.000Z,https://x.com/joejoh254/status/2023674823545585738,Tweet- There is no amount of .xlsx,text,Comprehension ndio shida yako. Soma hio tweet tena,comprehension ndio shida yako. soma hio tweet tena,v2,8,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
2023679596499992594,,naona tushenzi twake tumekuraukia😂,1,0,0,0,2026-02-17T08:43:00.000Z,https://x.com/alias_maxx/status/2023679596499992594,Tweet- There is no amount of .xlsx,text,naona tushenzi twake tumekuraukia😂,naona tushenzi twake tumekuraukia😂,v2,4,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
2023659769370648708,,2 Tichas,1,0,0,0,2026-02-17T07:24:00.000Z,https://x.com/maxwelgatimu/status/2023659769370648708,Tweet- There is no amount of .xlsx,text,2 Tichas,2 tichas,v2,2,False,False,True,False,False,False,False,False,False,False,too_few_words_v2
2023719629424914821,,Neither can you provide to submissions. Feminization of intergender relationships philosophy is the problem. But red pill has done  a good job so far.,1,0,0,0,2026-02-17T11:22:00.000Z,https://x.com/geefelo/status/2023719629424914821,Tweet- There is no amount of .xlsx,text,Neither can you provide to submissions. Feminization of intergender relationships philosophy is the problem. But red pill has done  a good job so far.,neither can you provide to submissions. feminization of intergender relationships philosophy is the problem. but red pill has done a good job so far.,v2,24,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
2023667120672776260,,nilidhani nguvu za kiume na njugu na mkombero ndo niswage,1,0,0,0,2026-02-17T07:53:00.000Z,https://x.com/Keyz244693Keyz/status/2023667120672776260,Tweet- There is no amount of .xlsx,text,nilidhani nguvu za kiume na njugu na mkombero ndo niswage,nilidhani nguvu za kiume na njugu na mkombero ndo niswage,v2,10,False,False,True,False,False,False,False,False,False,True,substantive_v2_len
2023702386892529861,,He meant to those in relationships not sleeping around.,1,0,0,0,2026-02-17T10:13:00.000Z,https://x.com/Ceo_Deee/status/2023702386892529861,Tweet- There is no amount of .xlsx,text,He meant to those in relationships not sleeping around.,he meant to those in relationships not sleeping around.,v2,9,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
2023672673050468488,,Very true,1,0,0,0,2026-02-17T08:15:00.000Z,https://x.com/Anokie_K/status/2023672673050468488,Tweet- There is no amount of .xlsx,text,Very true,very true,v2,2,False,True,False,False,False,False,False,False,False,False,too_few_words_v2
2023874426136387888,,"Huyo She-Male hapendi ukweli, atakulima block.

He feels like he is the alpha and Omega of men and masculinity.

Like his words and observation are thou and shall never be challenged.

A man who thinks he knows it all.",0,0,0,0,2026-02-17T21:37:00.000Z,https://x.com/Mr_Mobuto/status/2023874426136387888,Tweet- There is no amount of .xlsx,text,"Huyo She-Male hapendi ukweli, atakulima block.

He feels like he is the alpha and Omega of men and masculinity.

Like his words and observation are thou and shall never be challenged.

A man who thinks he knows it all.","huyo she-male hapendi ukweli, atakulima block. he feels like he is the alpha and omega of men and masculinity. like his words and observation are thou and shall never be challenged. a man who thinks he knows it all.",v2,40,True,True,True,False,False,False,False,False,False,False,emoji_or_punct_only
2023659805403930863,,Weee,0,0,0,0,2026-02-17T07:24:00.000Z,https://x.com/francisbaraza12/status/2023659805403930863,Tweet- There is no amount of .xlsx,text,Weee,weee,v2,1,False,False,False,False,False,False,False,False,False,False,too_few_words_v2
2023700038312927473,,Kibe hapa wewe ndo ume uma nje,0,0,0,0,2026-02-17T10:04:00.000Z,https://x.com/Deejlelo_tz/status/2023700038312927473,Tweet- There is no amount of .xlsx,text,Kibe hapa wewe ndo ume uma nje,kibe hapa wewe ndo ume uma nje,v2,7,False,False,True,False,False,False,False,False,False,True,substantive_v2_signal
2023725855927603427,,"Whatever happens, screw her so hard, but none belongs to you.",0,0,0,0,2026-02-17T11:46:00.000Z,https://x.com/KenMejja2/status/2023725855927603427,Tweet- There is no amount of .xlsx,text,"Whatever happens, screw her so hard, but none belongs to you.","whatever happens, screw her so hard, but none belongs to you.",v2,11,False,False,False,False,False,False,False,False,False,False,emoji_or_punct_only
2024038992899899845,,Your reasoning na Amerix are from different worlds brother.,0,0,0,0,2026-02-18T08:31:00.000Z,https://x.com/beriahdesilva/status/2024038992899899845,Tweet- There is no amount of .xlsx,text,Your reasoning na Amerix are from different worlds brother.,your reasoning na amerix are from different worlds brother.,v2,9,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
2023714484091842623,,If that woman meet me it will be the end of her problems.,0,0,0,0,2026-02-17T11:01:00.000Z,https://x.com/klassy_d/status/2023714484091842623,Tweet- There is no amount of .xlsx,text,If that woman meet me it will be the end of her problems.,if that woman meet me it will be the end of her problems.,v2,13,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
2023693829707076055,,How will this end?,0,0,0,0,2026-02-17T09:39:00.000Z,https://x.com/Dutch4085873681/status/2023693829707076055,Tweet- There is no amount of .xlsx,text,How will this end?,how will this end?,v2,4,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
2023762992895283654,,Good sex mwanamke haezi kusahau hawezi Tafta inje . Shida you just talking of umalaya stick to your wife if at all you have a wife . Gosh 🙄,0,0,0,0,2026-02-17T14:14:00.000Z,https://x.com/bkerora88/status/2023762992895283654,Tweet- There is no amount of .xlsx,text,Good sex mwanamke haezi kusahau hawezi Tafta inje . Shida you just talking of umalaya stick to your wife if at all you have a wife . Gosh 🙄,good sex mwanamke haezi kusahau hawezi tafta inje . shida you just talking of umalaya stick to your wife if at all you have a wife . gosh 🙄,v2,26,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
2023694473986036196,,Kifee 💯💯💯,0,0,0,0,2026-02-17T09:42:00.000Z,https://x.com/KWPFIVE/status/2023694473986036196,Tweet- There is no amount of .xlsx,text,Kifee 💯💯💯,kifee 💯💯💯,v2,1,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
2030352160433508410,,Wewe unakuaga mentally colonized by the social noise. Wachia @Amerix kazi yake. Wewe talk about hoes,0,0,0,0,2026-03-07T18:37:00.000Z,https://x.com/mr_gratidude/status/2030352160433508410,Tweet- There is no amount of .xlsx,text,Wewe unakuaga mentally colonized by the social noise. Wachia @Amerix kazi yake. Wewe talk about hoes,wewe unakuaga mentally colonized by the social noise. wachia @amerix kazi yake. wewe talk about hoes,v2,16,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
2023676274997125562,,Amerix can school you @kibeandy,0,0,0,0,2026-02-17T08:29:00.000Z,https://x.com/12stylax/status/2023676274997125562,Tweet- There is no amount of .xlsx,text,Amerix can school you @kibeandy,amerix can school you @kibeandy,v2,5,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
2023874232242106379,,Wewe pitia Ram xb,0,0,0,0,2026-02-17T21:36:00.000Z,https://x.com/corleone4real/status/2023874232242106379,Tweet- There is no amount of .xlsx,text,Wewe pitia Ram xb,wewe pitia ram xb,v2,4,False,False,True,False,False,False,False,False,False,False,too_few_words_v2
2024066313044328778,,Your work is not to fuck a woman in to submission.,0,0,0,0,2026-02-18T10:19:00.000Z,https://x.com/MosesOd63168161/status/2024066313044328778,Tweet- There is no amount of .xlsx,text,Your work is not to fuck a woman in to submission.,your work is not to fuck a woman in to submission.,v2,11,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
2023695731983540384,,No man has ever satisfied a woman sexually for life. Sexual dopamine is infinite.,0,0,0,0,2026-02-17T09:47:00.000Z,https://x.com/kingsman_254/status/2023695731983540384,Tweet- There is no amount of .xlsx,text,No man has ever satisfied a woman sexually for life. Sexual dopamine is infinite.,no man has ever satisfied a woman sexually for life. sexual dopamine is infinite.,v2,14,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
2023661957308399669,,Amesema we fuck them hard and dry😂 😂,0,0,0,0,2026-02-17T07:33:00.000Z,https://x.com/EJakubu/status/2023661957308399669,Tweet- There is no amount of .xlsx,text,Amesema we fuck them hard and dry😂 😂,amesema we fuck them hard and dry😂 😂,v2,7,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
2023760136079384849,,"Submision as is in nature has never been anchored around sex. In humans, submission comes from polarized leadership. Mostly by age. A man must be very older than his woman. The woman must bare childlike status to the man and the man must bare fatherlike status.",0,0,0,0,2026-02-17T14:03:00.000Z,https://x.com/ruiru_farmer/status/2023760136079384849,Tweet- There is no amount of .xlsx,text,"Submision as is in nature has never been anchored around sex. In humans, submission comes from polarized leadership. Mostly by age. A man must be very older than his woman. The woman must bare childlike status to the man and the man must bare fatherlike status.","submision as is in nature has never been anchored around sex. in humans, submission comes from polarized leadership. mostly by age. a man must be very older than his woman. the woman must bare childlike status to the man and the man must bare fatherlike status.",v2,46,True,False,True,False,False,False,True,False,False,False,emoji_or_punct_only
2023700754167484903,,Umejaza akili umalaya,0,0,0,0,2026-02-17T10:07:00.000Z,https://x.com/Teekenyan/status/2023700754167484903,Tweet- There is no amount of .xlsx,text,Umejaza akili umalaya,umejaza akili umalaya,v2,3,False,False,True,False,False,False,False,False,False,False,too_few_words_v2
2023663205650686007,,Sit down.,0,0,0,0,2026-02-17T07:38:00.000Z,https://x.com/ManCaleh01/status/2023663205650686007,Tweet- There is no amount of .xlsx,text,Sit down.,sit down.,v2,2,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
2023679284032729596,,Haongei kuhusu Malaya.,0,0,0,0,2026-02-17T08:41:00.000Z,https://x.com/Gitonga_kris/status/2023679284032729596,Tweet- There is no amount of .xlsx,text,Haongei kuhusu Malaya.,haongei kuhusu malaya.,v2,3,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
2024057014914068527,,Amerix hua fala,0,0,0,0,2026-02-18T09:42:00.000Z,https://x.com/faultlessdave/status/2024057014914068527,Tweet- There is no amount of .xlsx,text,Amerix hua fala,amerix hua fala,v2,3,False,False,True,False,False,False,False,False,False,False,too_few_words_v2
2023690039612633402,,Wacha tuone itafika wapi?,0,0,0,0,2026-02-17T09:24:00.000Z,https://x.com/KarimGidali/status/2023690039612633402,Tweet- There is no amount of .xlsx,text,Wacha tuone itafika wapi?,wacha tuone itafika wapi?,v2,4,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
2023694182854906281,,Jeffrey vs Epstein 😂😂,0,0,0,0,2026-02-17T09:41:00.000Z,https://x.com/nyongyot/status/2023694182854906281,Tweet- There is no amount of .xlsx,text,Jeffrey vs Epstein 😂😂,jeffrey vs epstein 😂😂,v2,3,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
2024084651258896518,,"Both of you are right…
From a single perspective and from a marriage perspective",0,0,0,0,2026-02-18T11:32:00.000Z,https://x.com/IsKanyari/status/2024084651258896518,Tweet- There is no amount of .xlsx,text,"Both of you are right…
From a single perspective and from a marriage perspective",both of you are right… from a single perspective and from a marriage perspective,v2,14,False,True,True,False,False,False,False,False,False,False,emoji_or_punct_only
2023663849455468815,,Wewe ndo ng'ombe hapa. Umeona wapi akiongelelea story za kuwa faithful?,4,1,0,0,2026-02-17T07:40:00.000Z,https://x.com/IamAzizJamal/status/2023663849455468815,Tweet- There is no amount of .xlsx,text,Wewe ndo ng'ombe hapa. Umeona wapi akiongelelea story za kuwa faithful?,wewe ndo ng'ombe hapa. umeona wapi akiongelelea story za kuwa faithful?,v2,12,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
2023664754615586951,,What is the objective of dominating her sexually?,1,1,0,0,2026-02-17T07:44:00.000Z,https://x.com/MakalangaZai/status/2023664754615586951,Tweet- There is no amount of .xlsx,text,What is the objective of dominating her sexually?,what is the objective of dominating her sexually?,v2,8,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
2023725167155757237,,you only need yourself,1,0,0,0,2026-02-17T11:44:00.000Z,https://x.com/alias_maxx/status/2023725167155757237,Tweet- There is no amount of .xlsx,text,you only need yourself,you only need yourself,v2,4,False,False,False,False,False,False,False,False,False,False,too_few_words_v2
