author,comment,commentsCount,pageUrl,replyCount,title,type,videoID,voteCount,source_file,source_text_col,comment_text,comment_text_norm,mode,word_count,has_gender_hint,has_stance_hint,has_experience_hint,has_learning_hint,has_change_hint,has_reinforcement_hint,has_action_hint,has_info_hint,has_identity_hint,keep,keep_reason
@DoreenDaria_,This is sad😭😭😭,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,1,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,This is sad😭😭😭,this is sad😭😭😭,v2,3,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@carolinekarimi1161,"Unfortunately its not just a Maa community disaster....its a national one...😢
Thankyou @Phil director for doing the lord's work.",186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,4,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,"Unfortunately its not just a Maa community disaster....its a national one...😢
Thankyou @Phil director for doing the lord's work.",unfortunately its not just a maa community disaster....its a national one...😢 thankyou @phil director for doing the lord's work.,v2,21,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@lyds2548,"I hate culture and how it's still used in Africa as the biggest perpetrator of abuse,,",186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,0,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,"I hate culture and how it's still used in Africa as the biggest perpetrator of abuse,,","i hate culture and how it's still used in africa as the biggest perpetrator of abuse,,",v2,17,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@mosesmbugua217,Ur a voice not an echo🎉🎉🎉keep up the good work director... It's here with us let's not ignore it.... This is the conversation we need.,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,6,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,Ur a voice not an echo🎉🎉🎉keep up the good work director... It's here with us let's not ignore it.... This is the conversation we need.,ur a voice not an echo🎉🎉🎉keep up the good work director... it's here with us let's not ignore it.... this is the conversation we need.,v2,28,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@stellahwanyoike,"Very true, the teacher said it all, educate the women and the men because they are the decision makers",186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,0,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,"Very true, the teacher said it all, educate the women and the men because they are the decision makers","very true, the teacher said it all, educate the women and the men because they are the decision makers",v2,19,True,True,True,False,False,False,True,True,False,False,emoji_or_punct_only
@stellahwanyoike,"As a Community Health Worker, you're doing great work, but the approach is not effective, why speak English to these old mamas and papas yet they need to understand? 
Pia encourage them to give their views, not the leaders only but also the community members 
28:13",186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,0,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,"As a Community Health Worker, you're doing great work, but the approach is not effective, why speak English to these old mamas and papas yet they need to understand? 
Pia encourage them to give their views, not the leaders only but also the community members 
28:13","as a community health worker, you're doing great work, but the approach is not effective, why speak english to these old mamas and papas yet they need to understand? pia encourage them to give their views, not the leaders only but also the community members 28:13",v2,48,False,False,True,False,False,False,True,False,False,False,emoji_or_punct_only
@grass2grace256,"Thank you Phil,for this informative episode.",186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,1,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,"Thank you Phil,for this informative episode.","thank you phil,for this informative episode.",v2,7,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@MutuaVeronicah,❤❤good job Phil & kambua🎉,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,0,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,❤❤good job Phil & kambua🎉,❤❤good job phil & kambua🎉,v2,4,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@gracewaithaka4142,This is what we mean tukisema we need men on board on issues to do with women empowerment. Thank you for this!,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,24,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,This is what we mean tukisema we need men on board on issues to do with women empowerment. Thank you for this!,this is what we mean tukisema we need men on board on issues to do with women empowerment. thank you for this!,v2,22,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@margaretodhiambo7009,Am soo sad that I 2025 as Kenyans we are still struggling with FGM and child marriage 😢😢 May God help us,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,5,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,Am soo sad that I 2025 as Kenyans we are still struggling with FGM and child marriage 😢😢 May God help us,am soo sad that i 2025 as kenyans we are still struggling with fgm and child marriage 😢😢 may god help us,v2,21,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@BeverlySaya,Very insightful Phil. Good Job,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,1,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,Very insightful Phil. Good Job,very insightful phil. good job,v2,5,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@carolnjeri4230,So sad 😢. Hugs..May God heal your wounds.,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,reply,,0,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,So sad 😢. Hugs..May God heal your wounds.,so sad 😢. hugs..may god heal your wounds.,v2,8,False,False,False,False,False,False,False,False,False,False,emoji_or_punct_only
@gracilicious-f2t,omg so sorry you had to go through that😪😪,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,reply,,0,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,omg so sorry you had to go through that😪😪,omg so sorry you had to go through that😪😪,v2,9,False,False,False,False,False,False,False,False,False,False,emoji_or_punct_only
@theworldthroughmyeyes024,"It breaks my heart, to see this still happening in this time and age. This sensitization was still going on in the late 80s and  90s when I was growing in Kajiado. AIC girls was a safe haven for the rescued girls. The education must never stop.",186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,1,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,"It breaks my heart, to see this still happening in this time and age. This sensitization was still going on in the late 80s and  90s when I was growing in Kajiado. AIC girls was a safe haven for the rescued girls. The education must never stop.","it breaks my heart, to see this still happening in this time and age. this sensitization was still going on in the late 80s and 90s when i was growing in kajiado. aic girls was a safe haven for the rescued girls. the education must never stop.",v2,47,True,False,True,False,False,False,True,False,False,False,emoji_or_punct_only
@rosenangila1125,"So our sweet kambua speaks good Swahili 😂😂😂😂, good job though",186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,1,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,"So our sweet kambua speaks good Swahili 😂😂😂😂, good job though","so our sweet kambua speaks good swahili 😂😂😂😂, good job though",v2,10,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@estar1693,👏🏻👏🏻such a beautiful way to put across the message  boldly,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,1,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,👏🏻👏🏻such a beautiful way to put across the message  boldly,👏🏻👏🏻such a beautiful way to put across the message boldly,v2,10,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@esthermali4319,👌👌👌,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,1,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,👌👌👌,👌👌👌,v2,0,False,False,False,False,False,False,False,False,False,False,emoji_or_punct_only
@Izzy_chemuu,"I lack words, my heart breaks for the women and girls. Father's,boys and men need to be seriously educated and informed about women. To the mothers who stand up for the girls may God bless you. Together we can stop FGM . Thank you Phil for the Documentary 🤍💙",186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,3,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,"I lack words, my heart breaks for the women and girls. Father's,boys and men need to be seriously educated and informed about women. To the mothers who stand up for the girls may God bless you. Together we can stop FGM . Thank you Phil for the Documentary 🤍💙","i lack words, my heart breaks for the women and girls. father's,boys and men need to be seriously educated and informed about women. to the mothers who stand up for the girls may god bless you. together we can stop fgm . thank you phil for the documentary 🤍💙",v2,49,True,False,True,False,False,False,True,False,False,False,emoji_or_punct_only
@ANM657,This was an eye-opener.  To think this practice is coming back and even people in the medical field are playing a part in it is sad. It's also sad that even educated and exposed parents are bringing their children back to get the cut. 😢 why does the world seem to hate women so much?,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,4,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,This was an eye-opener.  To think this practice is coming back and even people in the medical field are playing a part in it is sad. It's also sad that even educated and exposed parents are bringing their children back to get the cut. 😢 why does the world seem to hate women so much?,this was an eye-opener. to think this practice is coming back and even people in the medical field are playing a part in it is sad. it's also sad that even educated and exposed parents are bringing their children back to get the cut. 😢 why does the world seem to hate women so much?,v2,56,True,False,True,False,False,False,True,False,False,False,emoji_or_punct_only
@EmmaMusyoka-y8e,bravo,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,0,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,bravo,bravo,v2,1,False,False,False,False,False,False,False,False,False,False,too_few_words_v2
@silvanawathoni2176,"The involvement of men in the fight against (FGM) is crucial for ending the practice. While FGM is often seen as a ""women's issue,"" men play significant roles in decision-making, cultural traditions, and societal norms, making their engagement essential.

Men in this communuties practicing fgm  especially in the maasai community ,need to be informed about the physical, psychological, and emotional consequences of FGM.",186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,0,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,"The involvement of men in the fight against (FGM) is crucial for ending the practice. While FGM is often seen as a ""women's issue,"" men play significant roles in decision-making, cultural traditions, and societal norms, making their engagement essential.

Men in this communuties practicing fgm  especially in the maasai community ,need to be informed about the physical, psychological, and emotional consequences of FGM.","the involvement of men in the fight against (fgm) is crucial for ending the practice. while fgm is often seen as a ""women's issue,"" men play significant roles in decision-making, cultural traditions, and societal norms, making their engagement essential. men in this communuties practicing fgm especially in the maasai community ,need to be informed about the physical, psychological, and emotional consequences of fgm.",v2,65,True,False,True,False,False,False,True,False,False,False,emoji_or_punct_only
@winieychebet,"President created a taskforce and so far no updates. 
Women we should fight ?",186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,0,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,"President created a taskforce and so far no updates. 
Women we should fight ?",president created a taskforce and so far no updates. women we should fight ?,v2,13,True,False,True,False,False,False,True,False,False,False,emoji_or_punct_only
@creatorenroute,Thank you! And thank you to those on ground who are fighting! It’s time more people speak up bc if not certain countries will bring “democracy” to Kenya…which may crumble the nation further. Iykyk,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,1,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,Thank you! And thank you to those on ground who are fighting! It’s time more people speak up bc if not certain countries will bring “democracy” to Kenya…which may crumble the nation further. Iykyk,"thank you! and thank you to those on ground who are fighting! it's time more people speak up bc if not certain countries will bring ""democracy"" to kenya…which may crumble the nation further. iykyk",v2,36,False,False,True,False,False,False,True,False,False,False,emoji_or_punct_only
@mercymungai812,This is very sad and heartbreaking.,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,2,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,This is very sad and heartbreaking.,this is very sad and heartbreaking.,v2,6,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@juligamineofficial734,Going all in I've learnt alot as a future mom to a girl,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,1,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,Going all in I've learnt alot as a future mom to a girl,going all in i've learnt alot as a future mom to a girl,v2,14,True,False,True,True,False,False,False,False,False,False,emoji_or_punct_only
@maureen.sunday,"Wowww such insightful, eye-opening content.Glad to be here❤",186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,1,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,"Wowww such insightful, eye-opening content.Glad to be here❤","wowww such insightful, eye-opening content.glad to be here❤",v2,10,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@annesam3671,"Serious 8,9, 10- 12 getting married they are still babies for goodness sake.",186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,5,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,"Serious 8,9, 10- 12 getting married they are still babies for goodness sake.","serious 8,9, 10- 12 getting married they are still babies for goodness sake.",v2,14,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@kezianjeri1150,Amazing work Phil,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,1,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,Amazing work Phil,amazing work phil,v2,3,False,False,True,False,False,False,False,False,False,False,too_few_words_v2
@gladyswairimu-h4t,"I hope you will also unearth the Kiambu, Kisii, Meru and other communities",186,https://www.youtube.com/watch?v=9lkDNN9BQOU,1,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,0,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,"I hope you will also unearth the Kiambu, Kisii, Meru and other communities","i hope you will also unearth the kiambu, kisii, meru and other communities",v2,13,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@gladyswairimu-h4t,"The production iko safi.but this is not a conversation or interview..i feel like its just Nairobi people talking 

Why cant you interview n converse with the communities to understand their reasons? 
Mbona community haiongei?
The elders? The area chief? The traditional mkeketaji?...let the bad guy speak ndio we get where they are coming from",186,https://www.youtube.com/watch?v=9lkDNN9BQOU,1,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,1,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,"The production iko safi.but this is not a conversation or interview..i feel like its just Nairobi people talking 

Why cant you interview n converse with the communities to understand their reasons? 
Mbona community haiongei?
The elders? The area chief? The traditional mkeketaji?...let the bad guy speak ndio we get where they are coming from",the production iko safi.but this is not a conversation or interview..i feel like its just nairobi people talking why cant you interview n converse with the communities to understand their reasons? mbona community haiongei? the elders? the area chief? the traditional mkeketaji?...let the bad guy speak ndio we get where they are coming from,v2,57,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@HadijaHussein-h8k,😢 happened to me ..the trauma never ends,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,6,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,14,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,😢 happened to me ..the trauma never ends,😢 happened to me ..the trauma never ends,v2,7,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@margaretwaithiegeni1712,"I have never regretted following you Phill.continue with the good job .I also saw mkurus men's conference ..the best conversation we needed to have and having you and your friend do it , is more than a blessing to not only women but the world .I genuinely love you and your work",186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,2,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,"I have never regretted following you Phill.continue with the good job .I also saw mkurus men's conference ..the best conversation we needed to have and having you and your friend do it , is more than a blessing to not only women but the world .I genuinely love you and your work","i have never regretted following you phill.continue with the good job .i also saw mkurus men's conference ..the best conversation we needed to have and having you and your friend do it , is more than a blessing to not only women but the world .i genuinely love you and your work",v2,53,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@lindakorir1074,Patriarchy as a system is  the problem. Great conversation Phil more civic  education needs to be done.,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,2,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,Patriarchy as a system is  the problem. Great conversation Phil more civic  education needs to be done.,patriarchy as a system is the problem. great conversation phil more civic education needs to be done.,v2,17,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@EuniceNjeri-pn7xq,Especially Tharaka nithi and Meru coz here wee very sad cases,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,reply,,0,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,Especially Tharaka nithi and Meru coz here wee very sad cases,especially tharaka nithi and meru coz here wee very sad cases,v2,11,False,False,True,False,False,False,False,False,False,True,substantive_v2_len
@christinemucheru195,"What justification would the ""bad guys""  possibly have? smh",186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,reply,,0,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,"What justification would the ""bad guys""  possibly have? smh","what justification would the ""bad guys"" possibly have? smh",v2,9,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@PulseofKenya,"Very informative,new subscriber here",186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,2,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,"Very informative,new subscriber here","very informative,new subscriber here",v2,5,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@patriciamboya2741,"I look at myself a woman, an aunty to an amazing young girl, and the question that keeps lingering on my mind is, what more can i do? i have been part of conducting civic education in my community and beyond, i have been very vocal on SGBV, FGM, Teen pregnancies and other issues that affect girls and even boys to some extent. What more can i do?! oh my God! i feel helpless! Now more than ever we (women) are not safe! what about those girls that the statistics don't cover ?",186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,2,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,"I look at myself a woman, an aunty to an amazing young girl, and the question that keeps lingering on my mind is, what more can i do? i have been part of conducting civic education in my community and beyond, i have been very vocal on SGBV, FGM, Teen pregnancies and other issues that affect girls and even boys to some extent. What more can i do?! oh my God! i feel helpless! Now more than ever we (women) are not safe! what about those girls that the statistics don't cover ?","i look at myself a woman, an aunty to an amazing young girl, and the question that keeps lingering on my mind is, what more can i do? i have been part of conducting civic education in my community and beyond, i have been very vocal on sgbv, fgm, teen pregnancies and other issues that affect girls and even boys to some extent. what more can i do?! oh my god! i feel helpless! now more than ever we (women) are not safe! what about those girls that the statistics don't cover ?",v2,93,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@cikujudy,Good job Phil,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,1,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,Good job Phil,good job phil,v2,3,False,False,True,False,False,False,False,False,False,False,too_few_words_v2
@Carrenasworld,I would like to be part of this initiative.  Kindly let me how i can help,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,0,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,I would like to be part of this initiative.  Kindly let me how i can help,i would like to be part of this initiative. kindly let me how i can help,v2,16,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@esthermasima3682,"I come from a tribe that practice FGM, and Phil this is no longer about educating girls alone, it needs all community sensitization, this last december i even witnessed married women of upto 30 years old were being circumcised because the society cant let them be",186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,3,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,"I come from a tribe that practice FGM, and Phil this is no longer about educating girls alone, it needs all community sensitization, this last december i even witnessed married women of upto 30 years old were being circumcised because the society cant let them be","i come from a tribe that practice fgm, and phil this is no longer about educating girls alone, it needs all community sensitization, this last december i even witnessed married women of upto 30 years old were being circumcised because the society cant let them be",v2,46,True,False,True,False,False,False,False,True,False,False,emoji_or_punct_only
@IMusindi,👏👏👏,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,0,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,👏👏👏,👏👏👏,v2,0,False,False,False,False,False,False,False,False,False,False,emoji_or_punct_only
@ellangari2257,"my view  is, this documentary is very informative and has all the capacity to global. May be on the next episode consider putting translations for worldwide views..... Best documentary so far nice work",186,https://www.youtube.com/watch?v=9lkDNN9BQOU,3,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,35,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,"my view  is, this documentary is very informative and has all the capacity to global. May be on the next episode consider putting translations for worldwide views..... Best documentary so far nice work","my view is, this documentary is very informative and has all the capacity to global. may be on the next episode consider putting translations for worldwide views..... best documentary so far nice work",v2,33,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@murulidiana,More civic education is supposed to be taken in such villages because many girls are suffering out of fear to their fathers and illetracy 😢😢😢....so sad that this is still happening in 2025,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,1,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,More civic education is supposed to be taken in such villages because many girls are suffering out of fear to their fathers and illetracy 😢😢😢....so sad that this is still happening in 2025,more civic education is supposed to be taken in such villages because many girls are suffering out of fear to their fathers and illetracy 😢😢😢....so sad that this is still happening in 2025,v2,33,True,False,True,False,False,False,False,True,False,False,emoji_or_punct_only
@agnesngugi-s2j,"Great conversation  phil, keep up the good  work",186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,1,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,"Great conversation  phil, keep up the good  work","great conversation phil, keep up the good work",v2,8,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@susan.wanjiku_,"Watching this has made me wonder how taken away some of us are from the reality of what’s happening on the ground. Like the privilege some of us have had growing up in families and communities that have protected you as a girl could make you super unaware of what other girls and women are going through in other communities. This has sensitized me too! To look into how I can get involved and educate myself and others too because honestly, huu ni unyama. It’s scary how prevalent it is. This was a very chilling documentary. God help these communities. More importantly, may we have the wisdom and the courage to really do something tangible about it, at whatever level we are capable of doing it from.",186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,11,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,"Watching this has made me wonder how taken away some of us are from the reality of what’s happening on the ground. Like the privilege some of us have had growing up in families and communities that have protected you as a girl could make you super unaware of what other girls and women are going through in other communities. This has sensitized me too! To look into how I can get involved and educate myself and others too because honestly, huu ni unyama. It’s scary how prevalent it is. This was a very chilling documentary. God help these communities. More importantly, may we have the wisdom and the courage to really do something tangible about it, at whatever level we are capable of doing it from.","watching this has made me wonder how taken away some of us are from the reality of what's happening on the ground. like the privilege some of us have had growing up in families and communities that have protected you as a girl could make you super unaware of what other girls and women are going through in other communities. this has sensitized me too! to look into how i can get involved and educate myself and others too because honestly, huu ni unyama. it's scary how prevalent it is. this was a very chilling documentary. god help these communities. more importantly, may we have the wisdom and the courage to really do something tangible about it, at whatever level we are capable of doing it from.",v2,129,True,False,True,False,False,False,True,True,False,False,emoji_or_punct_only
@belindaouma795,Phil I have a story about fgm in kiambu😢😢😢😢sijui ntakupea hiyo story aje.nakuaga kiambu rd hapo evergreen Kwa salon inaitwa shuks Iko juu ya Ranalo pale Kwa fish.its happening aki😢😢😢,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,3,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,3,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,Phil I have a story about fgm in kiambu😢😢😢😢sijui ntakupea hiyo story aje.nakuaga kiambu rd hapo evergreen Kwa salon inaitwa shuks Iko juu ya Ranalo pale Kwa fish.its happening aki😢😢😢,phil i have a story about fgm in kiambu😢😢😢😢sijui ntakupea hiyo story aje.nakuaga kiambu rd hapo evergreen kwa salon inaitwa shuks iko juu ya ranalo pale kwa fish.its happening aki😢😢😢,v2,33,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@silviangari3291,You might think its mostly happening in maa community until you hear stories from interior parts of Tharaka nithi😢😢😢this is a national disaster that needs to be addresed aki ..thanks Phil for the voice n enlightenment...culture changing content it is 😊,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,1,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,22,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,You might think its mostly happening in maa community until you hear stories from interior parts of Tharaka nithi😢😢😢this is a national disaster that needs to be addresed aki ..thanks Phil for the voice n enlightenment...culture changing content it is 😊,you might think its mostly happening in maa community until you hear stories from interior parts of tharaka nithi😢😢😢this is a national disaster that needs to be addresed aki ..thanks phil for the voice n enlightenment...culture changing content it is 😊,v2,42,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@kenedymugwimi541,"This is my field of study, is there a way we can join you during these live sessions so we can get educated together?",186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,0,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,"This is my field of study, is there a way we can join you during these live sessions so we can get educated together?","this is my field of study, is there a way we can join you during these live sessions so we can get educated together?",v2,24,False,False,True,False,False,False,True,False,False,False,emoji_or_punct_only
